Device ID,System Type,Timestamp,Temperature (°C),Current (A),Pressure (hPa),Alert,Power (W),Temp_Rate,Timestamp_IST,Status
device_46,battery_bank,2025-09-27 06:26:15.376000+00:00,28.95,4.78,2.17,False,1051.6000000000001,-0.42105263157894834,2025-09-27 11:56:15.376000+05:30,On
device_46,battery_bank,2025-09-27 06:26:16.883000+00:00,31.73,4.5,2.06,False,990.0,1.844724618447247,2025-09-27 11:56:16.883000+05:30,On
device_47,battery_bank,2025-09-27 06:26:13.626000+00:00,29.48,4.63,1.93,False,1018.6,0.0,2025-09-27 11:56:13.626000+05:30,On
device_47,battery_bank,2025-09-27 06:26:14.666000+00:00,29.39,5.85,1.87,False,1287.0,-0.0865384615384614,2025-09-27 11:56:14.666000+05:30,On
device_47,battery_bank,2025-09-27 06:26:15.238000+00:00,29.19,4.44,1.85,False,976.8000000000001,-0.3496503496503484,2025-09-27 11:56:15.238000+05:30,On
device_47,battery_bank,2025-09-27 06:26:16.322000+00:00,29.35,4.73,2.08,False,1040.6000000000001,0.14760147601476026,2025-09-27 11:56:16.322000+05:30,On
device_47,battery_bank,2025-09-27 06:26:17.224000+00:00,31.34,5.4,2.08,False,1188.0,2.206208425720619,2025-09-27 11:56:17.224000+05:30,On
device_48,battery_bank,2025-09-27 06:26:13.080000+00:00,30.27,5.2,1.99,False,1144.0,0.0,2025-09-27 11:56:13.080000+05:30,On
device_48,battery_bank,2025-09-27 06:26:13.608000+00:00,29.8,4.97,1.97,False,1093.3999999999999,-0.8901515151515129,2025-09-27 11:56:13.608000+05:30,On
device_48,battery_bank,2025-09-27 06:26:14.870000+00:00,31.17,4.81,2.05,False,1058.1999999999998,1.0855784469096679,2025-09-27 11:56:14.870000+05:30,On
device_48,battery_bank,2025-09-27 06:26:16.218000+00:00,29.18,4.07,1.91,False,895.4000000000001,-1.4762611275964406,2025-09-27 11:56:16.218000+05:30,On
device_48,battery_bank,2025-09-27 06:26:16.981000+00:00,30.49,5.24,2.15,False,1152.8,1.7169069462647428,2025-09-27 11:56:16.981000+05:30,On
device_49,battery_bank,2025-09-27 06:26:13.497000+00:00,30.7,4.65,1.87,False,1023.0000000000001,0.0,2025-09-27 11:56:13.497000+05:30,On
device_49,battery_bank,2025-09-27 06:26:15.372000+00:00,30.88,4.14,2.03,False,910.8,0.09599999999999985,2025-09-27 11:56:15.372000+05:30,On
device_49,battery_bank,2025-09-27 06:26:17.037000+00:00,31.08,4.19,1.97,False,921.8000000000001,0.12012012012011969,2025-09-27 11:56:17.037000+05:30,On
device_5,pipe,2025-09-27 06:26:12.771000+00:00,28.13,5.28,1.83,True,1161.6000000000001,0.0,2025-09-27 11:56:12.771000+05:30,On
device_5,pipe,2025-09-27 06:26:14.565000+00:00,28.77,4.82,1.82,True,1060.4,0.3567447045707918,2025-09-27 11:56:14.565000+05:30,On
device_5,pipe,2025-09-27 06:26:15.379000+00:00,29.8,4.28,1.89,True,941.6,1.2653562653562669,2025-09-27 11:56:15.379000+05:30,On
device_5,pipe,2025-09-27 06:26:16.405000+00:00,31.13,4.19,2.2,True,921.8000000000001,1.2962962962962945,2025-09-27 11:56:16.405000+05:30,On
device_5,pipe,2025-09-27 06:26:17.726000+00:00,31.92,5.58,1.81,True,1227.6,0.5980317940953843,2025-09-27 11:56:17.726000+05:30,On
device_50,battery_bank,2025-09-27 06:26:13.336000+00:00,29.61,5.2,2.18,False,1144.0,0.0,2025-09-27 11:56:13.336000+05:30,On
device_50,battery_bank,2025-09-27 06:26:14.751000+00:00,31.7,5.46,2.08,False,1201.2,1.4770318021201412,2025-09-27 11:56:14.751000+05:30,On
device_50,battery_bank,2025-09-27 06:26:15.943000+00:00,29.83,4.74,2.14,False,1042.8,-1.5687919463087256,2025-09-27 11:56:15.943000+05:30,On
device_50,battery_bank,2025-09-27 06:26:17.717000+00:00,31.78,4.52,2.14,False,994.3999999999999,1.0992108229988742,2025-09-27 11:56:17.717000+05:30,On
device_6,pipe,2025-09-27 06:26:13.251000+00:00,29.05,5.53,2.19,True,1216.6000000000001,0.0,2025-09-27 11:56:13.251000+05:30,On
device_6,pipe,2025-09-27 06:26:14.821000+00:00,30.86,4.31,2.12,True,948.1999999999999,1.1528662420382156,2025-09-27 11:56:14.821000+05:30,On
device_6,pipe,2025-09-27 06:26:15.541000+00:00,30.91,5.92,1.8,True,1302.4,0.06944444444444543,2025-09-27 11:56:15.541000+05:30,On
device_6,pipe,2025-09-27 06:26:16.312000+00:00,28.12,5.14,1.87,True,1130.8,-3.618677042801555,2025-09-27 11:56:16.312000+05:30,On
device_6,pipe,2025-09-27 06:26:17.163000+00:00,30.25,4.69,1.82,True,1031.8000000000002,2.5029377203290237,2025-09-27 11:56:17.163000+05:30,On
device_6,pipe,2025-09-27 06:26:17.698000+00:00,29.99,5.79,2.1,True,1273.8,-0.48598130841121784,2025-09-27 11:56:17.698000+05:30,On
device_7,pipe,2025-09-27 06:26:14.552000+00:00,28.53,5.3,2.18,True,1166.0,0.0,2025-09-27 11:56:14.552000+05:30,On
device_7,pipe,2025-09-27 06:26:15.417000+00:00,30.1,4.89,2.17,True,1075.8,1.8150289017341044,2025-09-27 11:56:15.417000+05:30,On
device_7,pipe,2025-09-27 06:26:16.886000+00:00,28.63,4.08,2.2,True,897.6,-1.000680735194011,2025-09-27 11:56:16.886000+05:30,On
device_7,pipe,2025-09-27 06:26:17.452000+00:00,28.62,5.85,1.91,True,1287.0,-0.017667844522964684,2025-09-27 11:56:17.452000+05:30,On
device_8,pipe,2025-09-27 06:26:12.896000+00:00,29.74,4.8,2.1,True,1056.0,0.0,2025-09-27 11:56:12.896000+05:30,On
device_8,pipe,2025-09-27 06:26:13.933000+00:00,28.01,5.52,1.8,True,1214.3999999999999,-1.6682738669238157,2025-09-27 11:56:13.933000+05:30,On
device_8,pipe,2025-09-27 06:26:15.647000+00:00,30.87,4.34,2.02,True,954.8,1.6686114352392063,2025-09-27 11:56:15.647000+05:30,On
device_8,pipe,2025-09-27 06:26:17.068000+00:00,30.56,5.35,1.84,True,1177.0,-0.21815622800844636,2025-09-27 11:56:17.068000+05:30,On
device_9,pipe,2025-09-27 06:26:14.246000+00:00,31.46,4.49,1.9,True,987.8000000000001,0.0,2025-09-27 11:56:14.246000+05:30,On
device_9,pipe,2025-09-27 06:26:15.024000+00:00,28.78,4.65,1.89,True,1023.0000000000001,-3.444730077120822,2025-09-27 11:56:15.024000+05:30,On
device_9,pipe,2025-09-27 06:26:16.421000+00:00,29.05,4.16,2.01,True,915.2,0.19327129563350004,2025-09-27 11:56:16.421000+05:30,On
device_1,pipe,2025-09-27 06:26:19.503000+00:00,30.1,5.68,2.14,True,1249.6,0.0,2025-09-27 11:56:19.503000+05:30,On
device_1,pipe,2025-09-27 06:26:20.206000+00:00,29.76,4.15,1.83,True,913.0000000000001,-0.48364153627311507,2025-09-27 11:56:20.206000+05:30,On
device_1,pipe,2025-09-27 06:26:21.417000+00:00,29.87,5.24,2.09,True,1152.8,0.09083402146985914,2025-09-27 11:56:21.417000+05:30,On
device_1,pipe,2025-09-27 06:26:22.562000+00:00,30.26,4.13,1.91,True,908.6,0.3406113537117909,2025-09-27 11:56:22.562000+05:30,On
device_10,pipe,2025-09-27 06:26:18.729000+00:00,29.64,4.67,2.03,True,1027.4,0.0,2025-09-27 11:56:18.729000+05:30,On
device_10,pipe,2025-09-27 06:26:19.777000+00:00,29.72,4.86,1.92,True,1069.2,0.07633587786259378,2025-09-27 11:56:19.777000+05:30,On
device_10,pipe,2025-09-27 06:26:21.610000+00:00,28.58,5.31,1.93,True,1168.1999999999998,-0.6219312602291329,2025-09-27 11:56:21.610000+05:30,On
device_11,container,2025-09-27 06:26:18.069000+00:00,29.65,5.95,1.98,False,1309.0,0.0,2025-09-27 11:56:18.069000+05:30,On
device_11,container,2025-09-27 06:26:19.656000+00:00,31.59,5.14,2.13,False,1130.8,1.2224322621298056,2025-09-27 11:56:19.656000+05:30,On
device_11,container,2025-09-27 06:26:21.200000+00:00,28.54,4.69,1.82,False,1031.8000000000002,-1.9753886010362698,2025-09-27 11:56:21.200000+05:30,On
device_11,container,2025-09-27 06:26:22.457000+00:00,29.56,5.7,2.04,False,1254.0,0.8114558472553697,2025-09-27 11:56:22.457000+05:30,On
device_12,container,2025-09-27 06:26:18.692000+00:00,29.58,5.96,1.87,False,1311.2,0.0,2025-09-27 11:56:18.692000+05:30,On
device_12,container,2025-09-27 06:26:19.457000+00:00,28.76,5.99,2.16,False,1317.8,-1.071895424836597,2025-09-27 11:56:19.457000+05:30,On
device_12,container,2025-09-27 06:26:20.196000+00:00,30.22,5.34,1.83,False,1174.8,1.9756427604871412,2025-09-27 11:56:20.196000+05:30,On
device_12,container,2025-09-27 06:26:21+00:00,30.22,5.72,2.08,False,1258.3999999999999,0.0,2025-09-27 11:56:21+05:30,On
device_12,container,2025-09-27 06:26:21.872000+00:00,30.75,5.06,1.94,False,1113.1999999999998,0.607798165137616,2025-09-27 11:56:21.872000+05:30,On
device_12,container,2025-09-27 06:26:22.606000+00:00,29.7,5.91,1.81,False,1300.2,-1.4305177111716632,2025-09-27 11:56:22.606000+05:30,On
device_13,container,2025-09-27 06:26:19.139000+00:00,28.96,5.31,1.98,False,1168.1999999999998,0.0,2025-09-27 11:56:19.139000+05:30,On
device_13,container,2025-09-27 06:26:19.802000+00:00,28.35,4.68,1.95,False,1029.6,-0.9200603318250368,2025-09-27 11:56:19.802000+05:30,On
device_13,container,2025-09-27 06:26:20.614000+00:00,30.27,4.82,1.89,False,1060.4,2.364532019704431,2025-09-27 11:56:20.614000+05:30,On
device_13,container,2025-09-27 06:26:22.566000+00:00,29.26,5.71,2.12,False,1256.2,-0.5174180327868843,2025-09-27 11:56:22.566000+05:30,On
device_14,container,2025-09-27 06:26:19.064000+00:00,30.85,4.33,2.12,False,952.6,0.0,2025-09-27 11:56:19.064000+05:30,On
device_14,container,2025-09-27 06:26:20.067000+00:00,31.88,4.53,2.15,False,996.6,1.026919242273178,2025-09-27 11:56:20.067000+05:30,On
device_14,container,2025-09-27 06:26:21.451000+00:00,31.24,5.07,2.11,False,1115.4,-0.4624277456647403,2025-09-27 11:56:21.451000+05:30,On
device_14,container,2025-09-27 06:26:23.083000+00:00,29.43,5.72,1.99,False,1258.3999999999999,-1.1090686274509798,2025-09-27 11:56:23.083000+05:30,On
device_15,container,2025-09-27 06:26:19.482000+00:00,31.74,5.48,1.99,False,1205.6000000000001,0.0,2025-09-27 11:56:19.482000+05:30,On
device_15,container,2025-09-27 06:26:20.340000+00:00,28.48,4.32,2.17,False,950.4000000000001,-3.799533799533797,2025-09-27 11:56:20.340000+05:30,On
device_15,container,2025-09-27 06:26:20.946000+00:00,28.63,4.46,2.01,False,981.2,0.2475247524752452,2025-09-27 11:56:20.946000+05:30,On
device_15,container,2025-09-27 06:26:22.490000+00:00,29.76,4.82,1.81,False,1060.4,0.7318652849740949,2025-09-27 11:56:22.490000+05:30,On
device_16,container,2025-09-27 06:26:18.720000+00:00,29.76,4.26,1.84,False,937.1999999999999,0.0,2025-09-27 11:56:18.720000+05:30,On
device_16,container,2025-09-27 06:26:20.711000+00:00,29.74,5.35,1.88,False,1177.0,-0.010045203415370732,2025-09-27 11:56:20.711000+05:30,On
device_16,container,2025-09-27 06:26:22.632000+00:00,28.39,4.63,1.86,False,1018.6,-0.7027589796980728,2025-09-27 11:56:22.632000+05:30,On
device_16,container,2025-09-27 06:26:23.188000+00:00,28.45,5.71,2.11,False,1256.2,0.10791366906474589,2025-09-27 11:56:23.188000+05:30,On
device_17,container,2025-09-27 06:26:18.245000+00:00,30.88,4.47,1.93,False,983.4,0.0,2025-09-27 11:56:18.245000+05:30,On
device_17,container,2025-09-27 06:26:19.267000+00:00,29.75,4.96,2.2,False,1091.2,-1.1056751467710362,2025-09-27 11:56:19.267000+05:30,On
device_17,container,2025-09-27 06:26:19.983000+00:00,31.77,4.98,2.18,False,1095.6000000000001,2.8212290502793294,2025-09-27 11:56:19.983000+05:30,On
device_17,container,2025-09-27 06:26:20.949000+00:00,29.32,4.48,2.17,False,985.6000000000001,-2.5362318840579703,2025-09-27 11:56:20.949000+05:30,On
device_17,container,2025-09-27 06:26:22.316000+00:00,30.05,4.25,1.89,False,935.0,0.5340160936356989,2025-09-27 11:56:22.316000+05:30,On
device_18,container,2025-09-27 06:26:18.699000+00:00,31.8,5.54,2.02,False,1218.8,0.0,2025-09-27 11:56:18.699000+05:30,On
device_18,container,2025-09-27 06:26:19.690000+00:00,30.74,4.31,2.12,False,948.1999999999999,-1.0696266397578227,2025-09-27 11:56:19.690000+05:30,On
device_18,container,2025-09-27 06:26:21.523000+00:00,28.82,4.3,1.93,False,946.0,-1.0474631751227486,2025-09-27 11:56:21.523000+05:30,On
device_19,container,2025-09-27 06:26:18.709000+00:00,31.12,5.93,2.1,False,1304.6,0.0,2025-09-27 11:56:18.709000+05:30,On
device_19,container,2025-09-27 06:26:20.540000+00:00,28.82,4.08,1.88,False,897.6,-1.2561441835062812,2025-09-27 11:56:20.540000+05:30,On
device_19,container,2025-09-27 06:26:21.471000+00:00,31.38,5.92,2.06,False,1302.4,2.749731471535981,2025-09-27 11:56:21.471000+05:30,On
device_19,container,2025-09-27 06:26:22.376000+00:00,31.91,5.27,1.99,False,1159.3999999999999,0.5856353591160234,2025-09-27 11:56:22.376000+05:30,On
device_2,pipe,2025-09-27 06:26:18.177000+00:00,31.14,4.54,2.17,True,998.8,0.0,2025-09-27 11:56:18.177000+05:30,On
device_2,pipe,2025-09-27 06:26:20.118000+00:00,29.23,5.59,1.9,True,1229.8,-0.9840288511076765,2025-09-27 11:56:20.118000+05:30,On
device_2,pipe,2025-09-27 06:26:22.430000+00:00,30.95,5.34,1.88,True,1174.8,0.7439446366782002,2025-09-27 11:56:22.430000+05:30,On
device_2,pipe,2025-09-27 06:26:22.968000+00:00,30.34,4.04,1.88,True,888.8,-1.1338289962825268,2025-09-27 11:56:22.968000+05:30,On
device_20,container,2025-09-27 06:26:18.986000+00:00,28.03,4.26,2.07,False,937.1999999999999,0.0,2025-09-27 11:56:18.986000+05:30,On
device_20,container,2025-09-27 06:26:20.755000+00:00,28.76,4.36,2.0,False,959.2,0.41266252119841745,2025-09-27 11:56:20.755000+05:30,On
device_20,container,2025-09-27 06:26:22.599000+00:00,30.68,4.22,1.92,False,928.4,1.0412147505422984,2025-09-27 11:56:22.599000+05:30,On
device_21,container,2025-09-27 06:26:19.498000+00:00,31.06,4.53,2.05,False,996.6,0.0,2025-09-27 11:56:19.498000+05:30,On
device_21,container,2025-09-27 06:26:20.356000+00:00,29.79,4.42,2.08,False,972.4,-1.4801864801864797,2025-09-27 11:56:20.356000+05:30,On
device_21,container,2025-09-27 06:26:21.785000+00:00,30.27,5.26,1.9,False,1157.2,0.335899230230931,2025-09-27 11:56:21.785000+05:30,On
device_22,container,2025-09-27 06:26:18.670000+00:00,28.89,5.71,2.1,False,1256.2,0.0,2025-09-27 11:56:18.670000+05:30,On
device_22,container,2025-09-27 06:26:20.603000+00:00,28.71,4.42,1.89,False,972.4,-0.09311950336264858,2025-09-27 11:56:20.603000+05:30,On
device_22,container,2025-09-27 06:26:22.330000+00:00,29.3,4.63,1.86,False,1018.6,0.34163288940358993,2025-09-27 11:56:22.330000+05:30,On
device_23,container,2025-09-27 06:26:19.622000+00:00,30.74,4.31,2.01,False,948.1999999999999,0.0,2025-09-27 11:56:19.622000+05:30,On
device_23,container,2025-09-27 06:26:21.197000+00:00,30.11,5.53,2.08,False,1216.6000000000001,-0.39999999999999936,2025-09-27 11:56:21.197000+05:30,On
device_23,container,2025-09-27 06:26:22.716000+00:00,31.01,5.95,1.92,False,1309.0,0.5924950625411469,2025-09-27 11:56:22.716000+05:30,On
device_24,container,2025-09-27 06:26:19.670000+00:00,30.93,5.04,2.14,False,1108.8,0.0,2025-09-27 11:56:19.670000+05:30,On
device_24,container,2025-09-27 06:26:20.681000+00:00,29.91,4.42,2.0,False,972.4,-1.008902077151335,2025-09-27 11:56:20.681000+05:30,On
device_24,container,2025-09-27 06:26:21.730000+00:00,29.93,5.04,1.83,False,1108.8,0.01906577693040951,2025-09-27 11:56:21.730000+05:30,On
device_24,container,2025-09-27 06:26:22.623000+00:00,28.36,5.89,1.92,False,1295.8,-1.758118701007839,2025-09-27 11:56:22.623000+05:30,On
device_25,container,2025-09-27 06:26:19.398000+00:00,30.34,4.03,1.87,False,886.6,0.0,2025-09-27 11:56:19.398000+05:30,On
device_25,container,2025-09-27 06:26:20.401000+00:00,31.43,5.33,1.95,False,1172.6,1.086739780658026,2025-09-27 11:56:20.401000+05:30,On
device_25,container,2025-09-27 06:26:21.593000+00:00,31.74,5.29,1.84,False,1163.8,0.26006711409395866,2025-09-27 11:56:21.593000+05:30,On
device_25,container,2025-09-27 06:26:22.587000+00:00,31.85,5.66,1.93,False,1245.2,0.11066398390342352,2025-09-27 11:56:22.587000+05:30,On
device_26,container,2025-09-27 06:26:18.685000+00:00,31.74,4.79,1.93,False,1053.8,0.0,2025-09-27 11:56:18.685000+05:30,On
device_26,container,2025-09-27 06:26:20.150000+00:00,30.23,5.97,1.91,False,1313.3999999999999,-1.0307167235494867,2025-09-27 11:56:20.150000+05:30,On
device_26,container,2025-09-27 06:26:22.397000+00:00,31.28,4.16,2.08,False,915.2,0.46728971962616855,2025-09-27 11:56:22.397000+05:30,On
device_27,container,2025-09-27 06:26:18.236000+00:00,31.35,5.44,1.98,False,1196.8000000000002,0.0,2025-09-27 11:56:18.236000+05:30,On
device_27,container,2025-09-27 06:26:18.982000+00:00,29.98,4.48,1.86,False,985.6000000000001,-1.8364611260053634,2025-09-27 11:56:18.982000+05:30,On
device_27,container,2025-09-27 06:26:19.764000+00:00,29.02,4.41,1.97,False,970.2,-1.2276214833759602,2025-09-27 11:56:19.764000+05:30,On
device_27,container,2025-09-27 06:26:20.640000+00:00,28.31,4.45,2.2,False,979.0,-0.8105022831050238,2025-09-27 11:56:20.640000+05:30,On
device_27,container,2025-09-27 06:26:21.629000+00:00,29.5,4.97,1.94,False,1093.3999999999999,1.2032355915065736,2025-09-27 11:56:21.629000+05:30,On
device_27,container,2025-09-27 06:26:22.728000+00:00,29.07,5.53,1.89,False,1216.6000000000001,-0.39126478616924454,2025-09-27 11:56:22.728000+05:30,On
device_28,container,2025-09-27 06:26:18.660000+00:00,30.2,4.59,2.02,False,1009.8,0.0,2025-09-27 11:56:18.660000+05:30,On
device_28,container,2025-09-27 06:26:20.123000+00:00,28.51,4.47,2.15,False,983.4,-1.1551606288448377,2025-09-27 11:56:20.123000+05:30,On
device_28,container,2025-09-27 06:26:21.793000+00:00,30.33,5.13,1.96,False,1128.6,1.0898203592814353,2025-09-27 11:56:21.793000+05:30,On
device_29,container,2025-09-27 06:26:18.266000+00:00,30.44,5.92,2.04,False,1302.4,0.0,2025-09-27 11:56:18.266000+05:30,On
device_29,container,2025-09-27 06:26:19.990000+00:00,28.68,4.81,1.83,False,1058.1999999999998,-1.0208816705336436,2025-09-27 11:56:19.990000+05:30,On
device_29,container,2025-09-27 06:26:20.552000+00:00,31.05,4.95,1.9,False,1089.0,4.217081850533809,2025-09-27 11:56:20.552000+05:30,On
device_29,container,2025-09-27 06:26:22.416000+00:00,28.84,4.84,1.82,False,1064.8,-1.185622317596567,2025-09-27 11:56:22.416000+05:30,On
device_3,pipe,2025-09-27 06:26:19.808000+00:00,28.59,5.69,2.16,True,1251.8000000000002,0.0,2025-09-27 11:56:19.808000+05:30,On
device_3,pipe,2025-09-27 06:26:21.719000+00:00,31.44,4.28,2.06,True,941.6,1.4913657770800635,2025-09-27 11:56:21.719000+05:30,On
device_30,container,2025-09-27 06:26:18.183000+00:00,29.29,4.87,2.18,False,1071.4,0.0,2025-09-27 11:56:18.183000+05:30,On
device_30,container,2025-09-27 06:26:19.976000+00:00,31.47,4.91,1.98,False,1080.2,1.2158393753485777,2025-09-27 11:56:19.976000+05:30,On
device_30,container,2025-09-27 06:26:21.190000+00:00,30.57,4.47,1.88,False,983.4,-0.7413509060955508,2025-09-27 11:56:21.190000+05:30,On
device_30,container,2025-09-27 06:26:22.277000+00:00,31.74,4.34,1.86,False,954.8,1.0763569457221696,2025-09-27 11:56:22.277000+05:30,On
device_31,battery_bank,2025-09-27 06:26:19.647000+00:00,28.65,5.8,1.87,False,1276.0,0.0,2025-09-27 11:56:19.647000+05:30,On
device_31,battery_bank,2025-09-27 06:26:21.318000+00:00,29.21,5.04,2.19,False,1108.8,0.33512866546977993,2025-09-27 11:56:21.318000+05:30,On
device_31,battery_bank,2025-09-27 06:26:22.902000+00:00,29.24,4.31,1.87,False,948.1999999999999,0.018939393939392413,2025-09-27 11:56:22.902000+05:30,On
device_32,battery_bank,2025-09-27 06:26:18.144000+00:00,31.74,5.07,1.91,False,1115.4,0.0,2025-09-27 11:56:18.144000+05:30,On
device_32,battery_bank,2025-09-27 06:26:20.071000+00:00,28.19,4.1,2.02,False,901.9999999999999,-1.8422418266735843,2025-09-27 11:56:20.071000+05:30,On
device_32,battery_bank,2025-09-27 06:26:21.868000+00:00,29.55,5.17,2.09,False,1137.4,0.7568169170840287,2025-09-27 11:56:21.868000+05:30,On
device_32,battery_bank,2025-09-27 06:26:22.786000+00:00,30.02,4.41,2.01,False,970.2,0.511982570806099,2025-09-27 11:56:22.786000+05:30,On
device_33,battery_bank,2025-09-27 06:26:18.808000+00:00,29.41,4.94,1.8,False,1086.8000000000002,0.0,2025-09-27 11:56:18.808000+05:30,On
device_33,battery_bank,2025-09-27 06:26:20.169000+00:00,31.13,4.8,2.15,False,1056.0,1.263776634827332,2025-09-27 11:56:20.169000+05:30,On
device_33,battery_bank,2025-09-27 06:26:21.799000+00:00,29.52,5.56,1.89,False,1223.1999999999998,-0.987730061349693,2025-09-27 11:56:21.799000+05:30,On
device_33,battery_bank,2025-09-27 06:26:22.719000+00:00,30.1,5.16,1.85,False,1135.2,0.6304347826086977,2025-09-27 11:56:22.719000+05:30,On
device_34,battery_bank,2025-09-27 06:26:19.431000+00:00,31.25,4.81,1.84,False,1058.1999999999998,0.0,2025-09-27 11:56:19.431000+05:30,On
device_34,battery_bank,2025-09-27 06:26:20.074000+00:00,28.39,4.6,1.91,False,1011.9999999999999,-4.447900466562985,2025-09-27 11:56:20.074000+05:30,On
device_34,battery_bank,2025-09-27 06:26:20.881000+00:00,28.81,5.46,1.99,False,1201.2,0.5204460966542728,2025-09-27 11:56:20.881000+05:30,On
device_34,battery_bank,2025-09-27 06:26:22.449000+00:00,30.58,5.2,1.95,False,1144.0,1.1288265306122445,2025-09-27 11:56:22.449000+05:30,On
device_35,battery_bank,2025-09-27 06:26:18.504000+00:00,30.87,4.76,2.08,False,1047.2,0.0,2025-09-27 11:56:18.504000+05:30,On
device_35,battery_bank,2025-09-27 06:26:20.305000+00:00,30.06,5.72,1.97,False,1258.3999999999999,-0.4497501388117725,2025-09-27 11:56:20.305000+05:30,On
device_35,battery_bank,2025-09-27 06:26:21.016000+00:00,30.66,5.32,1.88,False,1170.4,0.8438818565400864,2025-09-27 11:56:21.016000+05:30,On
device_35,battery_bank,2025-09-27 06:26:22.618000+00:00,30.98,4.36,2.12,False,959.2,0.19975031210986283,2025-09-27 11:56:22.618000+05:30,On
device_36,battery_bank,2025-09-27 06:26:18.571000+00:00,29.88,5.93,2.12,False,1304.6,0.0,2025-09-27 11:56:18.571000+05:30,On
device_36,battery_bank,2025-09-27 06:26:19.632000+00:00,31.83,5.66,2.04,False,1245.2,1.8378887841658806,2025-09-27 11:56:19.632000+05:30,On
device_36,battery_bank,2025-09-27 06:26:20.404000+00:00,29.26,4.73,1.93,False,1040.6000000000001,-3.3290155440414466,2025-09-27 11:56:20.404000+05:30,On
device_36,battery_bank,2025-09-27 06:26:21.699000+00:00,28.15,5.28,2.17,False,1161.6000000000001,-0.8571428571428595,2025-09-27 11:56:21.699000+05:30,On
device_36,battery_bank,2025-09-27 06:26:22.575000+00:00,28.77,4.6,2.0,False,1011.9999999999999,0.7077625570776267,2025-09-27 11:56:22.575000+05:30,On
device_37,battery_bank,2025-09-27 06:26:19.102000+00:00,31.25,4.59,1.97,False,1009.8,0.0,2025-09-27 11:56:19.102000+05:30,On
device_37,battery_bank,2025-09-27 06:26:20.061000+00:00,28.6,4.9,1.93,False,1078.0,-2.763295099061521,2025-09-27 11:56:20.061000+05:30,On
device_37,battery_bank,2025-09-27 06:26:21.148000+00:00,30.58,5.73,2.15,False,1260.6000000000001,1.8215271389144405,2025-09-27 11:56:21.148000+05:30,On
device_37,battery_bank,2025-09-27 06:26:22.722000+00:00,30.51,4.71,2.0,False,1036.2,-0.04447268106734227,2025-09-27 11:56:22.722000+05:30,On
device_37,battery_bank,2025-09-27 06:26:23.283000+00:00,30.5,4.99,2.17,False,1097.8,-0.017825311942961785,2025-09-27 11:56:23.283000+05:30,On
device_38,battery_bank,2025-09-27 06:26:19.966000+00:00,29.36,4.43,2.08,False,974.5999999999999,0.0,2025-09-27 11:56:19.966000+05:30,On
device_38,battery_bank,2025-09-27 06:26:20.606000+00:00,30.24,5.84,2.18,False,1284.8,1.3749999999999984,2025-09-27 11:56:20.606000+05:30,On
device_38,battery_bank,2025-09-27 06:26:21.863000+00:00,28.57,5.96,2.18,False,1311.2,-1.3285600636435946,2025-09-27 11:56:21.863000+05:30,On
device_39,battery_bank,2025-09-27 06:26:18.258000+00:00,29.09,4.66,1.91,False,1025.2,0.0,2025-09-27 11:56:18.258000+05:30,On
device_39,battery_bank,2025-09-27 06:26:18.997000+00:00,28.9,4.35,2.03,False,956.9999999999999,-0.25710419485791786,2025-09-27 11:56:18.997000+05:30,On
device_39,battery_bank,2025-09-27 06:26:19.962000+00:00,30.7,4.15,2.15,False,913.0000000000001,1.865284974093265,2025-09-27 11:56:19.962000+05:30,On
device_39,battery_bank,2025-09-27 06:26:21.036000+00:00,29.7,5.84,1.91,False,1284.8,-0.9310986964618249,2025-09-27 11:56:21.036000+05:30,On
device_39,battery_bank,2025-09-27 06:26:22.912000+00:00,28.08,5.04,2.04,False,1108.8,-0.8635394456289984,2025-09-27 11:56:22.912000+05:30,On
device_4,pipe,2025-09-27 06:26:18.528000+00:00,31.22,5.95,1.89,True,1309.0,0.0,2025-09-27 11:56:18.528000+05:30,On
device_4,pipe,2025-09-27 06:26:20.001000+00:00,28.47,5.96,1.91,True,1311.2,-1.86693822131704,2025-09-27 11:56:20.001000+05:30,On
device_4,pipe,2025-09-27 06:26:22.285000+00:00,28.42,5.68,2.0,True,1249.6,-0.0218914185639217,2025-09-27 11:56:22.285000+05:30,On
device_40,battery_bank,2025-09-27 06:26:19.786000+00:00,29.79,5.01,1.83,False,1102.2,0.0,2025-09-27 11:56:19.786000+05:30,On
device_40,battery_bank,2025-09-27 06:26:21.266000+00:00,31.52,5.25,2.13,False,1155.0,1.1689189189189193,2025-09-27 11:56:21.266000+05:30,On
device_40,battery_bank,2025-09-27 06:26:22.467000+00:00,28.86,5.31,2.04,False,1168.1999999999998,-2.214820982514571,2025-09-27 11:56:22.467000+05:30,On
device_41,battery_bank,2025-09-27 06:26:18.743000+00:00,29.09,4.2,2.12,False,924.0,0.0,2025-09-27 11:56:18.743000+05:30,On
device_41,battery_bank,2025-09-27 06:26:20.714000+00:00,28.98,4.97,1.87,False,1093.3999999999999,-0.055809233891425385,2025-09-27 11:56:20.714000+05:30,On
device_41,battery_bank,2025-09-27 06:26:21.707000+00:00,31.03,5.38,1.86,False,1183.6,2.064451158106748,2025-09-27 11:56:21.707000+05:30,On
device_42,battery_bank,2025-09-27 06:26:19.616000+00:00,28.32,5.19,1.84,False,1141.8000000000002,0.0,2025-09-27 11:56:19.616000+05:30,On
